work_year,experience_level,salary_in_usd,company_size,main_job_title_category,Country,Continent,country_code
2022,SE,100000,M,Data Scientist,Brazil,South America,BRA
2022,SE,76814,M,Machine Learning Engineer,Canada,North America,CAN
2022,MI,33609,L,Data Scientist,Poland,Europe,POL
2022,MI,75000,S,Data Analyst,Canada,North America,CAN
2020,MI,20000,S,Data Analyst,Honduras,North America,HND
2021,MI,69999,L,Data Scientist,Czechia,Europe,CZE
2022,EN,55475,M,Data Engineer,Pakistan,Asia,PAK
2022,MI,61989,L,Data Scientist,Austria,Europe,AUT
2022,SE,152500,M,Data Engineer,United States,North America,USA
2022,EN,120000,L,Data Scientist,United States,North America,USA
2022,MI,135000,L,Data Scientist,United States,North America,USA
2022,SE,405000,L,Data Engineer,United States,North America,USA
2021,SE,150000,L,Data Engineer,United States,North America,USA
2021,SE,240000,L,Data Engineer,United States,North America,USA
2021,MI,135000,L,Data Analyst,United States,North America,USA
2021,EN,80000,M,Data Scientist,United States,North America,USA
2022,SE,380000,L,Data Scientist,United States,North America,USA
2022,MI,120402,L,Data Scientist,Switzerland,Europe,CHE
2022,SE,177000,L,Data Scientist,United States,North America,USA
2022,MI,65141,M,Data Engineer,France,Europe,FRA
2022,MI,48000,S,Data Scientist,Russian Federation,Europe,RUS
2022,EN,20000,M,Data Engineer,Pakistan,Asia,PAK
2021,SE,220000,L,Data Scientist,United States,North America,USA
2021,MI,77364,S,Machine Learning Engineer,Japan,Asia,JPN
2021,MI,63711,S,Machine Learning Engineer,Japan,Asia,JPN
2022,EN,150000,S,Data Engineer,Australia,Oceania,AUS
2021,MI,90000,M,Data Analyst,United States,North America,USA
2021,EN,100000,S,Data Scientist,United States,North America,USA
2022,SE,144000,L,Data Scientist,United States,North America,USA
2022,SE,155499,M,Data Scientist,Germany,Europe,DEU
2021,SE,24000,M,Data Engineer,Brazil,South America,BRA
2021,MI,38400,M,Machine Learning Engineer,Viet Nam,Asia,VNM
2022,EN,100000,L,Data Analyst,United States,North America,USA
2021,MI,82500,S,Data Scientist,United States,North America,USA
2021,EN,49646,M,Data Scientist,France,Europe,FRA
2021,SE,40570,L,Data Scientist,India,Asia,IND
2022,EN,120000,M,Data Engineer,United States,North America,USA
2022,SE,84053,M,Machine Learning Engineer,Germany,Europe,DEU
2021,EN,20000,S,Machine Learning Engineer,India,Asia,IND
2022,EN,125000,M,Data Engineer,United States,North America,USA
2021,MI,9466,S,Data Scientist,India,Asia,IND
2021,SE,120000,S,Machine Learning Engineer,United States,North America,USA
2021,EN,110037,L,Data Scientist,United Kingdom,Europe,GBR
2022,EN,21013,L,Machine Learning Engineer,Portugal,Europe,PRT
2021,EN,50000,M,Data Analyst,United States,North America,USA
2021,SE,200000,M,Data Engineer,United States,North America,USA
2021,MI,60000,M,Data Engineer,Spain,Europe,ESP
2021,MI,200000,L,Data Engineer,United States,North America,USA
2021,EN,100000,S,Machine Learning Engineer,Iraq,Asia,IRQ
2021,MI,100000,L,Data Engineer,United States,North America,USA
2021,SE,82744,M,Machine Learning Engineer,Belgium,Europe,BEL
2020,MI,59303,S,Data Engineer,Germany,Europe,DEU
2021,MI,62649,M,Data Scientist,France,Europe,FRA
2021,MI,82528,L,Data Engineer,United Kingdom,Europe,GBR
2021,MI,170000,L,Data Architect,United States,North America,USA
2021,MI,150000,L,Data Architect,United States,North America,USA
2021,EN,55000,S,Data Analyst,United States,North America,USA
2021,EX,250000,L,Data Engineer,United States,North America,USA
2021,EN,80000,L,Data Engineer,United States,North America,USA
2020,EN,70000,L,Data Engineer,United States,North America,USA
2021,EX,130026,M,Data Engineer,Germany,Europe,DEU
2021,EN,63831,L,Data Engineer,Germany,Europe,DEU
2020,SE,68428,L,Data Scientist,Greece,Europe,GRC
2021,EX,85000,M,Data Engineer,Russian Federation,Europe,RUS
2021,EX,230000,L,Data Engineer,Russian Federation,Europe,RUS
2021,EN,125000,S,Machine Learning Engineer,United States,North America,USA
2021,SE,120000,M,Data Engineer,United States,North America,USA
2020,MI,450000,M,Data Scientist,United States,North America,USA
2020,MI,46759,L,Data Analyst,France,Europe,FRA
2020,MI,74130,L,Data Engineer,Austria,Europe,AUT
2021,SE,127221,L,Data Engineer,Canada,North America,CAN
2021,SE,144000,L,Data Engineer,United States,North America,USA
2021,EN,13400,L,Data Scientist,Ukraine,Europe,UKR
2021,MI,75774,L,Data Scientist,Canada,North America,CAN
2021,MI,150000,M,Data Scientist,United States,North America,USA
2020,MI,103000,L,Data Engineer,United States,North America,USA
2021,SE,153000,L,Data Engineer,United States,North America,USA
2021,MI,90000,L,Data Engineer,United States,North America,USA
2021,EN,90000,S,Data Analyst,United States,North America,USA
2021,EN,60000,S,Data Analyst,United States,North America,USA
2021,MI,50000,L,Data Scientist,Nigeria,Africa,NGA
2021,MI,54238,L,Data Scientist,United Kingdom,Europe,GBR
2021,MI,47282,S,Machine Learning Engineer,Spain,Europe,ESP
2021,EX,153667,L,Data Engineer,Italy,Europe,ITA
2021,MI,28476,L,Data Engineer,Poland,Europe,POL
2021,MI,110000,L,Data Engineer,United States,North America,USA
2021,EN,82528,L,Data Scientist,United Kingdom,Europe,GBR
2020,EN,250000,L,Machine Learning Engineer,United States,North America,USA
2021,EN,59102,M,Data Analyst,France,Europe,FRA
2021,SE,80000,S,Data Analyst,Bulgaria,Europe,BGR
2020,EN,10000,S,Data Analyst,Nigeria,Africa,NGA
2020,EN,138000,S,Machine Learning Engineer,United States,North America,USA
2021,MI,140000,L,Data Engineer,United States,North America,USA
2021,SE,79197,L,Data Engineer,Germany,Europe,DEU
2021,SE,170000,L,Data Analyst,United States,North America,USA
2021,EN,80000,M,Data Analyst,United States,North America,USA
2020,MI,45760,S,Data Scientist,Philippines,Asia,PHL
2021,MI,100000,M,Data Analyst,United States,North America,USA
2021,SE,53192,L,Data Scientist,France,Europe,FRA
2021,EX,235000,L,Data Engineer,United States,North America,USA
2021,EX,150000,L,Data Analyst,India,Asia,IND
2020,EX,79833,L,Data Engineer,Spain,Europe,ESP
2021,EN,225000,L,Machine Learning Engineer,United States,North America,USA
2021,EN,76833,S,Data Engineer,Germany,Europe,DEU
2020,MI,50180,M,Machine Learning Engineer,Portugal,Europe,PRT
2021,SE,88654,L,Data Analyst,Greece,Europe,GRC
2021,SE,103160,S,Data Engineer,United Kingdom,Europe,GBR
2021,SE,113476,M,Data Engineer,United Kingdom,Europe,GBR
2021,SE,94564,L,Machine Learning Engineer,Germany,Europe,DEU
2021,EN,30428,L,Data Engineer,India,Asia,IND
2021,SE,150000,M,Data Engineer,United States,North America,USA
2021,SE,115000,S,Data Engineer,United States,North America,USA
2021,MI,187442,L,Data Scientist,Canada,North America,CAN
2021,MI,51519,L,Data Analyst,United Kingdom,Europe,GBR
2020,MI,106000,L,Data Engineer,United States,North America,USA
2020,MI,112872,L,Data Engineer,United Kingdom,Europe,GBR
2021,MI,36259,L,Data Analyst,Hungary,Europe,HUN
2021,SE,150000,L,Data Engineer,United States,North America,USA
2021,MI,95746,S,Data Engineer,Germany,Europe,DEU
2021,EN,70000,M,Data Engineer,United States,North America,USA
2020,MI,76958,S,Data Scientist,United Kingdom,Europe,GBR
2021,MI,89294,L,Data Engineer,Singapore,Asia,SGP
2021,EN,29751,L,Data Scientist,India,Asia,IND
2021,SE,276000,L,Data Engineer,United States,North America,USA
2020,SE,188000,L,Data Engineer,United States,North America,USA
2021,SE,160000,S,Data Engineer,Brazil,South America,BRA
2020,MI,105000,L,Data Scientist,United States,North America,USA
2021,MI,200000,L,Data Engineer,United States,North America,USA
2021,SE,174000,L,Data Engineer,United States,North America,USA
2021,MI,93000,L,Data Analyst,United States,North America,USA
2021,EN,28399,M,Data Scientist,India,Asia,IND
2021,SE,60757,L,Data Scientist,Portugal,Europe,PRT
2021,EN,90000,S,Data Scientist,United States,North America,USA
2020,MI,70139,L,Data Engineer,France,Europe,FRA
2020,EN,6072,S,Data Analyst,India,Asia,IND
2020,SE,33511,S,Data Engineer,Mexico,North America,MEX
2021,SE,170000,M,Data Analyst,United States,North America,USA
2021,SE,96282,L,Data Engineer,United Kingdom,Europe,GBR
2021,MI,12103,M,Data Engineer,Turkey,Asia,TUR
2021,EN,36643,L,Data Scientist,France,Europe,FRA
2021,MI,72212,L,Data Engineer,United Kingdom,Europe,GBR
2020,EN,91000,L,Data Analyst,United States,North America,USA
2021,SE,99703,M,Data Architect,Canada,North America,CAN
2021,SE,165000,L,Data Scientist,United States,North America,USA
2021,MI,80000,L,Data Analyst,United States,North America,USA
2021,SE,103691,L,Data Scientist,Canada,North America,CAN
2021,EN,21637,M,Data Engineer,India,Asia,IND
2020,EN,42000,L,Data Scientist,Netherlands,Europe,NLD
2020,MI,115000,L,Data Scientist,United Arab Emirates,Asia,ARE
2021,MI,63810,M,Data Scientist,Canada,North America,CAN
2020,SE,260000,S,Machine Learning Engineer,Japan,Asia,JPN
2021,MI,110000,S,Data Engineer,United States,North America,USA
2021,MI,180000,L,Data Architect,United States,North America,USA
2021,SE,200000,L,Data Analyst,United States,North America,USA
2020,SE,109024,M,Data Engineer,United Kingdom,Europe,GBR
2021,SE,200000,L,Data Engineer,United States,North America,USA
2021,SE,256000,S,Machine Learning Engineer,United States,North America,USA
2021,MI,110000,L,Data Engineer,United States,North America,USA
2020,MI,79833,L,Data Scientist,Germany,Europe,DEU
2021,EN,72500,L,Data Engineer,United States,North America,USA
2021,SE,185000,L,Machine Learning Engineer,United States,North America,USA
2021,EN,100000,L,Data Scientist,Jersey,Europe,JEY
2021,MI,112000,L,Data Engineer,United States,North America,USA
2020,SE,150000,L,Machine Learning Engineer,United States,North America,USA
2021,SE,20171,L,Data Scientist,Turkey,Asia,TUR
2021,SE,55000,L,Data Scientist,Spain,Europe,ESP
2021,EN,58000,L,Data Scientist,United States,North America,USA
2021,EN,100000,M,Data Scientist,United States,North America,USA
2021,SE,77684,M,Data Scientist,France,Europe,FRA
2021,EN,85000,S,Machine Learning Engineer,Netherlands,Europe,NLD
2021,EN,76833,L,Data Engineer,Germany,Europe,DEU
2020,EN,72000,L,Data Analyst,United States,North America,USA
2021,EN,65013,M,Data Engineer,Germany,Europe,DEU
2021,MI,28016,M,Data Engineer,Turkey,Asia,TUR
2021,MI,111775,M,Data Engineer,United States,North America,USA
2021,MI,93150,M,Data Engineer,United States,North America,USA
2021,SE,160000,S,Data Engineer,Puerto Rico,North America,PRI
2021,MI,25532,S,Data Scientist,Serbia,Europe,SRB
2021,SE,66265,L,Machine Learning Engineer,India,Asia,IND
2021,MI,16904,S,Data Scientist,India,Asia,IND
2021,SE,63831,L,Data Analyst,Germany,Europe,DEU
2020,SE,190000,S,Data Scientist,United States,North America,USA
2021,EX,141846,L,Data Engineer,Germany,Europe,DEU
2021,EN,16228,L,Data Engineer,India,Asia,IND
2021,SE,71786,M,Data Analyst,Canada,North America,CAN
2020,MI,35735,L,Data Scientist,Hungary,Europe,HUN
2021,SE,135000,L,Data Scientist,United States,North America,USA
2021,EN,24823,M,Machine Learning Engineer,Germany,Europe,DEU
2021,SE,54094,L,Data Engineer,India,Asia,IND
2021,SE,24342,L,Machine Learning Engineer,India,Asia,IND
2021,EN,9272,S,Data Analyst,Kenya,Africa,KEN
2021,MI,147000,L,Data Scientist,United States,North America,USA
2021,SE,96113,L,Data Scientist,Canada,North America,CAN
2021,SE,174000,L,Data Engineer,United States,North America,USA
2020,MI,135000,L,Data Analyst,United States,North America,USA
2021,EN,21844,M,Machine Learning Engineer,Colombia,South America,COL
2020,SE,125000,S,Data Engineer,New Zealand,Oceania,NZL
2020,EN,51321,S,Data Scientist,France,Europe,FRA
2020,MI,40481,L,Data Scientist,India,Asia,IND
2021,EX,69741,S,Data Engineer,France,Europe,FRA
2021,SE,50000,M,Data Engineer,Viet Nam,Asia,VNM
2020,EN,39916,M,Data Scientist,France,Europe,FRA
2020,MI,87000,L,Data Analyst,United States,North America,USA
2021,MI,26005,L,Data Engineer,Romania,Europe,ROU
2021,MI,90734,L,Data Scientist,Germany,Europe,DEU
2021,MI,22611,L,Data Engineer,India,Asia,IND
2021,MI,5679,S,Data Scientist,India,Asia,IND
2021,EN,81000,S,Machine Learning Engineer,United States,North America,USA
2021,MI,40038,L,Data Scientist,Chile,South America,CHL
2021,EN,90000,S,Data Engineer,United States,North America,USA
2021,MI,61467,M,Data Scientist,Germany,Europe,DEU
2021,SE,195000,M,Machine Learning Engineer,United States,North America,USA
2021,MI,37825,L,Data Scientist,Spain,Europe,ESP
2020,MI,85000,L,Data Analyst,United States,North America,USA
2021,SE,225000,L,Machine Learning Engineer,United States,North America,USA
2021,MI,56256,L,Data Scientist,United Kingdom,Europe,GBR
2021,MI,33808,M,Data Scientist,India,Asia,IND
2021,MI,116914,L,Data Scientist,United Kingdom,Europe,GBR
2021,MI,46597,L,Machine Learning Engineer,Poland,Europe,POL
2020,MI,8000,L,Data Analyst,Pakistan,Asia,PAK
2020,EN,41689,S,Data Engineer,Japan,Asia,JPN
2020,SE,114047,S,Data Engineer,Poland,Europe,POL
2021,MI,88654,M,Machine Learning Engineer,Belgium,Europe,BEL
2020,EN,5707,M,Data Engineer,India,Asia,IND
2020,MI,56000,M,Data Engineer,Portugal,Europe,PRT
2021,MI,88654,L,Data Scientist,Germany,Europe,DEU
2020,MI,6072,L,Data Analyst,India,Asia,IND
2020,SE,47899,L,Data Engineer,Greece,Europe,GRC
2020,MI,98000,M,Data Analyst,United States,North America,USA
2021,MI,66022,S,Data Engineer,Hong Kong,Asia,HKG
2021,MI,56738,S,Data Scientist,France,Europe,FRA
2021,MI,24823,L,Machine Learning Engineer,Slovenia,Europe,SVN
2021,SE,120000,L,Data Engineer,United States,North America,USA
2020,EX,325000,L,Data Engineer,United States,North America,USA
2021,SE,200000,L,Machine Learning Engineer,United States,North America,USA
2020,EN,45896,S,Data Scientist,Denmark,Europe,DNK
2021,MI,160000,L,Data Scientist,United States,North America,USA
2021,SE,50000,S,Data Scientist,France,Europe,FRA
2021,MI,40189,M,Data Engineer,Greece,Europe,GRC
2021,MI,12901,S,Data Scientist,Brazil,South America,BRA
2021,SE,165000,M,Data Engineer,United States,North America,USA
2021,EN,5882,L,Data Engineer,India,Asia,IND
2020,MI,42197,S,Data Scientist,France,Europe,FRA
2021,SE,185000,L,Data Engineer,United States,North America,USA
2020,EN,62726,S,Data Scientist,Germany,Europe,DEU
2021,MI,90734,L,Data Scientist,Germany,Europe,DEU
2020,MI,110000,L,Data Engineer,United States,North America,USA
2021,SE,140000,L,Data Engineer,United States,North America,USA
2020,SE,120000,L,Data Scientist,United States,North America,USA
2021,SE,87738,S,Data Scientist,Canada,North America,CAN
2021,SE,61896,L,Data Analyst,United Kingdom,Europe,GBR
2021,SE,76833,S,Data Engineer,Romania,Europe,ROU
2021,MI,74000,S,Machine Learning Engineer,Japan,Asia,JPN
2021,SE,152000,L,Data Engineer,United States,North America,USA
2021,MI,18000,S,Data Engineer,"Moldova, Republic of",Europe,MDA
2021,MI,130000,L,Data Scientist,United States,North America,USA
2021,SE,18907,M,Data Engineer,Brazil,South America,BRA
2021,EN,59102,L,Data Analyst,Luxembourg,Europe,LUX
2021,SE,173762,M,Data Scientist,Germany,Europe,DEU
2020,SE,148261,M,Data Scientist,Germany,Europe,DEU
2020,MI,38776,M,Data Scientist,Spain,Europe,ESP
2021,MI,46809,M,Data Scientist,Spain,Europe,ESP
